city,city_ascii,country,iso2,state,county,display_ascii,nomin_id,osm_id,bb_min_lat,bb_max_lat,bb_min_lon,bb_max_lon,lon,lat,display_name,osm_type,place_class,place_type,importance,zoom,bb_center_lat,bb_center_lon
Airdrie,Airdrie,Canada,CA,Alberta,,"Airdrie, Alberta, Canada",258956889,4183360,51.2414792,51.3293542,-114.083782,-113.9234767,-114.01062,51.28597,"Airdrie, Alberta, Canada",relation,boundary,administrative,0.8028617927278097,13.908138431274292,51.2854167,-114.00362935
Collingwood,Collingwood,Canada,CA,Ontario,,"Collingwood, Ontario, Canada",258992107,7477076,44.4699783,44.7651401,-80.3486206,-80.1403881,-80.2172379,44.5027226,"Collingwood, Simcoe County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.7394727021801683,13.576186100108867,44.6175592,-80.24450435
Fort St. John,Fort St. John,Canada,CA,British Columbia,,"Fort St. John, British Columbia, Canada",259563461,7908930,56.2100618,56.2754739,-120.8811168,-120.7685565,-120.846943,56.2524039,"Fort St. John, Peace River Regional District, British Columbia, Canada",relation,boundary,administrative,1.0759137899380025,13.955252599669453,56.24276785,-120.82483665000001
Clarenville,Clarenville,Canada,CA,Newfoundland and Labrador,,"Clarenville, Newfoundland and Labrador, Canada",302497831,2863899,48.1205824,48.2439436,-54.1662403,-53.9304768,-54.02285632065989,48.18221605,"Clarenville, unincorporated Newfoundland, Newfoundland, Newfoundland and Labrador, Canada",relation,boundary,administrative,0.98,13.803055130592575,48.182263000000006,-54.04835855
Douro-Dummer,Douro-Dummer,Canada,CA,Ontario,,"Douro-Dummer, Ontario, Canada",258991628,7472665,44.3198953,44.5831736,-78.3042906,-77.9256106,-78.10523481975095,44.4502138,"Douro-Dummer, Peterborough County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.6772775033536222,13.308272836183573,44.45153445,-78.1149506
Delta,Delta,Canada,CA,British Columbia,,"Delta, British Columbia, Canada",306418644,2153174,49.0020578,49.1943891,-123.3222397,-122.890154,-123.0579384,49.0846258,"Delta, British Columbia, Canada",relation,boundary,administrative,0.8667865175371003,13.42454874263461,49.098223450000006,-123.10619685
Coaldale,Coaldale,Canada,CA,Alberta,,"Coaldale, Alberta, Canada",153958,29661151,49.6855,49.7655,-112.6568425,-112.5768425,-112.6168425,49.7255,"Coaldale, Town of Coaldale, Alberta, T1M 1N1, Canada",node,place,town,0.6300000000000001,13.96199882697947,49.7255,-112.61684249999999
Truro,Truro,Canada,CA,Nova Scotia,,"Truro, Nova Scotia, Canada",259186251,9107934,45.3084151,45.3840643,-63.3086269,-63.1933485,-63.300006,45.366668,"Truro, Town of Truro, Colchester County, Nova Scotia, Canada",relation,boundary,administrative,0.7699999999999999,13.945737916022654,45.3462397,-63.250987699999996
Gananoque,Gananoque,Canada,CA,Ontario,,"Gananoque, Ontario, Canada",259160449,9090328,44.3162785,44.3471142,-76.1857377,-76.1447185,-76.1646638,44.3352722,"Gananoque, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.78,13.997979974600865,44.33169635,-76.16522810000001
West Perth,West Perth,Canada,CA,Ontario,,"West Perth, Ontario, Canada",259190955,7486333,43.3183485,43.6286492,-81.4430383,-81.0272929,-81.25135702785215,43.475014,"West Perth, Perth County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.679145294756841,13.102917259643933,43.47349885,-81.2351656
Sylvan Lake,Sylvan Lake,Canada,CA,Alberta,,"Sylvan Lake, Alberta, Canada",738136,267612976,52.2656132,52.3456132,-114.1308391,-114.0508391,-114.0908391,52.3056132,"Sylvan Lake, Town of Sylvan Lake, Alberta, T4S 1S3, Canada",node,place,town,0.8149730058406428,13.96199882697947,52.305613199999996,-114.09083910000001
La Prairie,La Prairie,Canada,CA,Quebec,,"La Prairie, Quebec, Canada",259213500,7785149,45.3551186,45.4376385,-73.5396404,-73.3812978,-73.4891432,45.4175472,"La Prairie, Roussillon, Montérégie, Québec, Canada",relation,boundary,administrative,0.7378021975942903,13.915288302608836,45.396378549999994,-73.4604691
New Westminster,New Westminster,Canada,CA,British Columbia,,"New Westminster, British Columbia, Canada",307726977,1377803,49.1750157,49.2380741,-122.9600726,-122.8750347,-122.9108818,49.2067726,"New Westminster, Metro Vancouver, British Columbia, Canada",relation,boundary,administrative,0.9960149440068422,13.969269449803555,49.2065449,-122.91755365
McMasterville,McMasterville,Canada,CA,Quebec,,"McMasterville, Quebec, Canada",259053673,7903226,45.5349373,45.5579231,-73.2491601,-73.2150604,-73.2302916,45.5492232,"McMasterville, La Vallée-du-Richelieu, Montérégie, Québec, Canada",relation,boundary,administrative,0.6507126722129326,14.200862973786922,45.5464302,-73.23211025
L'Ange-Gardien,L'Ange-Gardien,Canada,CA,Quebec,,"L'Ange-Gardien, Quebec, Canada",259208528,7717053,46.8969002,46.9975383,-71.2061921,-71.0536602,-71.091499,46.916738,"L'Ange-Gardien, La Côte-de-Beaupré, Capitale-Nationale, Québec, G0A 2K0, Canada",relation,boundary,administrative,0.8215246745269932,13.899283937732708,46.94721925,-71.12992614999999
Renfrew,Renfrew,Canada,CA,Ontario,,"Renfrew, Ontario, Canada",258978503,7352056,45.4514373,45.4937945,-76.7152882,-76.6330339,-76.6838617,45.4720417,"Renfrew, Renfrew County, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.6956185045682939,13.982430346783811,45.4726159,-76.67416105000001
Redcliff,Redcliff,Canada,CA,Alberta,,"Redcliff, Alberta, Canada",258606062,4167202,50.0491226,50.0988917,-110.8122553,-110.7447581,-110.7849638,50.0849439,"Redcliff, Alberta, T0J 2P0, Canada",relation,boundary,administrative,0.7154384749221684,13.983304709229461,50.07400715,-110.77850670000001
Estevan,Estevan,Canada,CA,Saskatchewan,,"Estevan, Saskatchewan, Canada",259239671,7666655,49.1171414,49.1615579,-103.0168677,-102.9466796,-102.9910752,49.1428076,"Estevan, Saskatchewan, Canada",relation,boundary,administrative,0.7824333085994577,13.984998719606564,49.13934965,-102.98177365000001
Amqui,Amqui,Canada,CA,Quebec,,"Amqui, Quebec, Canada",259091545,8262628,48.4102363,48.5602002,-67.5351262,-67.3379517,-67.4315171,48.4656706,"Amqui, La Matapédia, Bas-Saint-Laurent, Québec, Canada",relation,boundary,administrative,0.6496228200939304,13.799656890928715,48.48521825,-67.43653895
Bridgewater,Bridgewater,Canada,CA,Nova Scotia,,"Bridgewater, Nova Scotia, Canada",259175822,9233168,44.3575967,44.4054996,-64.5642674,-64.4887495,-64.5193946,44.3774134,"Bridgewater, Town of Bridgewater, Lunenburg County, Nova Scotia, Canada",relation,boundary,administrative,0.7699999999999999,13.981495181504817,44.38154815,-64.52650845
Tecumseh,Tecumseh,Canada,CA,Ontario,,"Tecumseh, Ontario, Canada",259185931,7429829,42.1797797,42.3679935,-83.000593,-82.8407864,-82.8861974,42.3117951,"Tecumseh, Essex County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6770650934882534,13.796092156589115,42.2738866,-82.9206897
Calgary,Calgary,Canada,CA,Alberta,,"Calgary, Alberta, Canada",258749562,3227127,50.842526,51.2125013,-114.3157587,-113.8600018,-114.0625892,51.0534234,"Calgary, Alberta, Canada",relation,boundary,administrative,0.9714801395324394,12.82535725481217,51.02751365,-114.08788025000001
Parry Sound,Parry Sound,Canada,CA,Ontario,,"Parry Sound, Ontario, Canada",258733564,5345016,45.328154,45.3758691,-80.0741128,-80.0038465,-80.0337392,45.3436067,"Parry Sound, Parry Sound District, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.796937105996802,13.983350333341992,45.35201155,-80.03897964999999
Amos,Amos,Canada,CA,Quebec,,"Amos, Quebec, Canada",259153297,7360323,48.5022066,48.7195528,-78.2240833,-77.7999653,-78.1160856,48.5718519,"Amos, Abitibi, Abitibi-Témiscamingue, Québec, Canada",relation,boundary,administrative,0.6618167791617394,13.36094881451546,48.6108797,-78.01202430000001
Brighton,Brighton,Canada,CA,Ontario,,"Brighton, Ontario, Canada",259140579,7445181,43.9472418,44.236542,-77.8512811,-77.6148734,-77.7370071,44.0422275,"Brighton, Northumberland County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.6556165221757779,13.527625069616265,44.0918919,-77.73307725
Sainte-Catherine-de-la-Jacques-Cartier,Sainte-Catherine-de-la-Jacques-Cartier,Canada,CA,Quebec,,"Sainte-Catherine-de-la-Jacques-Cartier, Quebec, Canada",259030066,7716433,46.7839489,46.9527024,-71.7335612,-71.4951455,-71.615023,46.8443807,"Sainte-Catherine-de-la-Jacques-Cartier, La Jacques-Cartier, Capitale-Nationale, Québec, Canada",relation,boundary,administrative,1.0888130194834345,13.724932930505306,46.86832565,-71.61435335
Markham,Markham,Canada,CA,Ontario,,"Markham, Ontario, Canada",258429837,324213,43.7980391,43.9625146,-79.428729,-79.1702406,-79.3376825,43.8563707,"Markham, York Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.8180440836451863,13.708946643867494,43.88027685,-79.2994848
Zorra,Zorra,Canada,CA,Ontario,,"Zorra, Ontario, Canada",258995701,7496358,42.9856546,43.3008662,-81.1322496,-80.8056945,-80.95447503190499,43.14419385,"Zorra, Oxford County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.5944313097683034,13.285600592914902,43.1432604,-80.96897204999999
Kincardine,Kincardine,Canada,CA,Ontario,,"Kincardine, Ontario, Canada",259166154,7489207,44.0889673,44.4061128,-81.6579115,-81.2957818,-81.6348713,44.1776378,"Kincardine, Bruce County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6858994670519893,13.202122126489702,44.24754005,-81.47684665
Notre-Dame-des-Prairies,Notre-Dame-des-Prairies,Canada,CA,Quebec,,"Notre-Dame-des-Prairies, Quebec, Canada",259182247,7706449,46.0313807,46.072827,-73.4909465,-73.3867947,-73.4351195,46.0421555,"Notre-Dame-des-Prairies, Joliette (MRC), Lanaudière, Québec, Canada",relation,boundary,administrative,0.9037423679622278,13.976596134924632,46.052103849999995,-73.4388706
Charlottetown,Charlottetown,Canada,CA,Prince Edward Island,,"Charlottetown, Prince Edward Island, Canada",297328598,12033603,46.2171435,46.3065672,-63.1969587,-63.0734013,-63.13100426518774,46.26311395,"Charlottetown, Rural Municipality of Miltonvale Park, Queens County, Prince Edward Island, Canada",relation,boundary,administrative,1.030046998215085,13.9294242968222,46.261855350000005,-63.135180000000005
Barrie,Barrie,Canada,CA,Ontario,,"Barrie, Ontario, Canada",258898733,6609999,44.2937481,44.4245913,-79.7456508,-79.5858974,-79.6901736,44.3893113,"Barrie, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.8213409532635199,13.860381068418954,44.3591697,-79.6657741
Sainte-Martine,Sainte-Martine,Canada,CA,Quebec,,"Sainte-Martine, Quebec, Canada",259041582,7765240,45.166228,45.3140449,-73.8667071,-73.738148,-73.804436,45.246129,"Sainte-Martine, Beauharnois-Salaberry, Montérégie, Québec, J0S 1V0, Canada",relation,boundary,administrative,0.717928764374364,13.873690134620555,45.240136449999994,-73.80242755
Cranbrook,Cranbrook,Canada,CA,British Columbia,,"Cranbrook, British Columbia, Canada",258307741,2221418,49.4831739,49.6263491,-115.8195246,-115.727897,-115.7672772,49.5107477,"Cranbrook, Regional District of East Kootenay, British Columbia, Canada",relation,boundary,administrative,0.8664791233868052,13.914921253097592,49.5547615,-115.7737108
Innisfil,Innisfil,Canada,CA,Ontario,,"Innisfil, Ontario, Canada",258994601,5412557,44.1650236,44.4222371,-79.7279091,-79.4979995,-79.5461073,44.3150892,"Innisfil, Simcoe County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.6586682544076838,13.592487005293911,44.29363035,-79.61295430000001
Portugal Cove-St. Philip's,Portugal Cove-St. Philip's,Canada,CA,Newfoundland and Labrador,,"Portugal Cove-St. Philip's, Newfoundland and Labrador, Canada",258596042,1595989,47.5576472,47.6909011,-52.9140182,-52.7830601,-52.8591346,47.5734324,"Portugal Cove - St. Philips, Newfoundland, Newfoundland and Labrador, Canada",relation,boundary,administrative,1.3699999999999999,13.884568468463854,47.62427415,-52.84853915
Russell,Russell,Canada,CA,Ontario,,"Russell, Ontario, Canada",259184396,7050473,45.1820935,45.3561295,-75.4259397,-75.201154,-75.357971,45.257489,"Russell, Prescott and Russell Counties, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.6977079385405163,13.732729302362939,45.2691115,-75.31354685
Saint-Raymond,Saint-Raymond,Canada,CA,Quebec,,"Saint-Raymond, Quebec, Canada",259073660,8114652,46.8060758,47.1646478,-72.116876,-71.6327117,-71.835136,46.889058,"Saint-Raymond, Portneuf, Capitale-Nationale, Québec, Canada",relation,boundary,administrative,0.7131393732174727,12.790400358192606,46.9853618,-71.87479385
Mascouche,Mascouche,Canada,CA,Quebec,,"Mascouche, Quebec, Canada",259182098,7704069,45.7163266,45.8203925,-73.7010495,-73.5249409,-73.6005591,45.7453521,"Mascouche, Les Moulins, Lanaudière, Québec, Canada",relation,boundary,administrative,0.6416651773992363,13.878428916041154,45.76835955,-73.6129952
Severn,Severn,Canada,CA,Ontario,,"Severn, Ontario, Canada",259454153,7474058,44.6121386,44.8970889,-79.7232032,-79.2932049,-79.51491635139335,44.7546878,"Severn, Simcoe County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.6537102135308571,13.148307194152876,44.754613750000004,-79.50820405
Arran-Elderslie,Arran-Elderslie,Canada,CA,Ontario,,"Arran-Elderslie, Ontario, Canada",259224637,7489205,44.2591118,44.5449257,-81.3383744,-81.0694145,-81.2000689260308,44.398078350000006,"Arran–Elderslie, Bruce County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6800583840406884,13.468209264871929,44.402018749999996,-81.20389445
North Grenville,North Grenville,Canada,CA,Ontario,,"North Grenville, Ontario, Canada",259120658,7046331,44.8456407,45.1258155,-75.8197911,-75.4857411,-75.64483041274728,44.985842649999995,"North Grenville, Leeds and Grenville Counties, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.7480698768979775,13.351055459016676,44.9857281,-75.65276610000001
West Vancouver,West Vancouver,Canada,CA,British Columbia,,"West Vancouver, British Columbia, Canada",258527535,1524231,49.310872,49.4084556,-123.2975284,-123.1171985,-123.1594791,49.3311208,"West Vancouver, District of North Vancouver, British Columbia, Canada",relation,boundary,administrative,0.9382180322277656,13.88354152271079,49.35966380000001,-123.20736345
Salaberry-de-Valleyfield,Salaberry-de-Valleyfield,Canada,CA,Quebec,,"Salaberry-de-Valleyfield, Quebec, Canada",259247809,7765243,45.2187114,45.3170978,-74.1895064,-73.9519661,-74.1316153,45.2555625,"Salaberry-de-Valleyfield, Beauharnois-Salaberry, Montérégie, Québec, Canada",relation,boundary,administrative,0.8593182424733283,13.843087557889813,45.267904599999994,-74.07073625000001
Saint-Zotique,Saint-Zotique,Canada,CA,Quebec,,"Saint-Zotique, Quebec, Canada",259033356,7696247,45.1976995,45.2734082,-74.3188396,-74.1985472,-74.2477841,45.2425481,"Saint-Zotique, Vaudreuil-Soulanges, Montérégie, Québec, J0P 1Z0, Canada",relation,boundary,administrative,0.7226019224146527,13.943030034200609,45.23555385,-74.2586934
Campbell River,Campbell River,Canada,CA,British Columbia,,"Campbell River, British Columbia, Canada",307730197,2221299,49.9015985,50.1188647,-125.4915516,-125.1936079,-125.2441538,50.023071,"Campbell River, Strathcona Regional District, British Columbia, Canada",relation,boundary,administrative,0.9571359580160563,13.553268007197705,50.0102316,-125.34257975
Saint-Colomban,Saint-Colomban,Canada,CA,Quebec,,"Saint-Colomban, Quebec, Canada",259026527,7698653,45.6708312,45.7950327,-74.2120309,-74.0390159,-74.1378332,45.7398754,"Saint-Colomban, La Rivière-du-Nord, Laurentides, Québec, Canada",relation,boundary,administrative,0.6922771461173445,13.856274522931297,45.73293195,-74.12552339999999
Prince George,Prince George,Canada,CA,British Columbia,,"Prince George, British Columbia, Canada",258353091,2243544,53.8126144,54.0416899,-122.8993696,-122.6042882,-122.7453699,53.9128645,"Prince George, Regional District of Fraser-Fort George, British Columbia, Canada",relation,boundary,administrative,1.001891246199402,13.533208651854174,53.92715215,-122.75182889999999
Repentigny,Repentigny,Canada,CA,Quebec,,"Repentigny, Quebec, Canada",259032888,7706380,45.7015151,45.8191477,-73.5280034,-73.3935212,-73.4528307,45.7326055,"Repentigny, L'Assomption (MRC), Lanaudière, Québec, Canada",relation,boundary,administrative,0.662805933283467,13.89599793710741,45.7603314,-73.4607623
Amherst,Amherst,Canada,CA,Nova Scotia,,"Amherst, Nova Scotia, Canada",259522473,9181806,45.8031969,45.8457658,-64.2339168,-64.1791327,-64.2040548,45.8286903,"Amherst, Town of Amherst, Cumberland County, Nova Scotia, Canada",relation,boundary,administrative,0.7699999999999999,13.990501969958606,45.82448135,-64.20652475
Sainte-Marie,Sainte-Marie,Canada,CA,Quebec,,"Sainte-Marie, Quebec, Canada",259083614,8180109,46.3699975,46.5143681,-71.0893251,-70.9196227,-71.030731,46.450395,"Sainte-Marie, La Nouvelle-Beauce, Chaudière-Appalaches, Québec, Canada",relation,boundary,administrative,0.7096636286275557,13.835174714140704,46.4421828,-71.0044739
West St. Paul,West St. Paul,Canada,CA,Manitoba,,"West St. Paul, Manitoba, Canada",258751596,3309567,49.9598908,50.0637044,-97.1841311,-97.0322928,-97.077942,49.997147,"West St. Paul, Manitoba, R4A 5A3, Canada",relation,boundary,administrative,0.8474656328485748,13.896394596562036,50.011797599999994,-97.10821195
Saint-Lambert,Saint-Lambert,Canada,CA,Quebec,,"Saint-Lambert, Quebec, Canada",259120494,8479338,45.4762392,45.5192487,-73.5251195,-73.4745246,-73.5102981,45.5016203,"Saint-Lambert, Longueuil (agglomeration), Montérégie, Québec, Canada",relation,boundary,administrative,0.7306025234991618,13.991595300324622,45.49774395,-73.49982205
Saint-Augustin-de-Desmaures,Saint-Augustin-de-Desmaures,Canada,CA,Quebec,,"Saint-Augustin-de-Desmaures, Quebec, Canada",259191766,7716091,46.701984,46.8032097,-71.606307,-71.3553839,-71.4569733,46.743354,"Saint-Augustin-de-Desmaures, Québec (Agglomération), Capitale-Nationale, Québec, Canada",relation,boundary,administrative,0.9204282623966982,13.828869753012501,46.75259685,-71.48084545
